,SMILES,NAME,SOURCE_SPECIES,REFERENCE,NPC_PATHWAY_1,NPC_PATHWAY_2,NPC_PATHWAY_3,NPC_SUPERCLASS_1,NPC_SUPERCLASS_2,NPC_SUPERCLASS_3,NPC_CLASS_1,NPC_CLASS_2,NPC_CLASS_3,NPC_CLASS_4,NPC_IS_GLYCOSIDE,MOL_WT,HBA_COUNT,HBD_COUNT,ROTABLE_BONDS,CLOGP,TPSA,ACID_GROUP_COUNT,BASE_GROUP_COUNT
551,CC1=CCC(O)(C(C)C)CC1,"['Terpinen-4-ol', 'Terpinen-4-ol', 'Terpinen-4-ol', 'Terpinen-4-ol', 'terpinen-4-ol', 'Terpinen-4-ol', 'Terpinen-4-ol', 'Terpinen-4-ol', 'Terpinen-4-ol', 'Terpinen-4-ol', 'Terpinen-4-ol', 'terpinen-4-ol', 'terpinen-4-ol']","['Lippia Myriocephala', 'Piper augustum', 'Ocotea gomezii', 'Ocotea morae', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana', 'Psidium friedrichsthalianum', 'Siparuna thecaphora']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135', 'https://doi.org/10.1021/jf011456i', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,Monocyclic monoterpenoids,,,False,154.25299999999996,1,1,1,2.5037000000000003,20.23,0,0
552,COC(=O)c1ccccc1O,"['Methyl salicylate', 'Methyl salicylate']","['Lippia Myriocephala', 'Croton jimenezii']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2002.9699883']",Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Simple phenolic acids,,,,False,152.14899999999997,3,1,1,1.1787999999999998,46.53,1,0
553,CC(C)=CCC/C(C)=C\CO,"['Nerol', 'Nerol']","['Lippia Myriocephala', 'Lippia alba']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,154.253,1,1,4,2.6714000000000016,20.23,0,0
554,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,"['Bornyl acetate', 'Bornyl acetate', 'Bornyl acetate', 'Bornyl acetate']","['Lippia Myriocephala', 'Piper augustum', 'Ocotea austinii', 'Nectandra salicina']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2007.9699946', 'http://doi.org/10.1590/S0100-40422009000200028']",Terpenoids,,,Monoterpenoids,,,Camphane monoterpenoids,,,,False,196.29,2,0,1,2.7643000000000013,26.3,0,0
555,CC1=CCC2C1C1C(C(C)C)CCC21C,"['β-Bourbonene', 'β-Bourbonene', 'β-Bourbonene', 'β-Bourbonene']","['Lippia Myriocephala', 'Lippia alba', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Bourbonane sesquiterpenoids,,,,False,204.35699999999997,0,0,1,4.270900000000004,0.0,0,0
556,CC(=O)CC/C=C(/C)CCC=C(C)C,['Nerylacetone'],['Lippia Myriocephala'],['https://doi.org/10.1080/10412905.2004.9698688'],Fatty acids,Terpenoids,,Apocarotenoids,Fatty acyls,,Apocarotenoids (Ψ-),Hydrocarbons,,,False,194.318,1,0,6,4.048300000000003,17.07,0,0
557,CC(=O)CC/C=C(\C)CCC=C(C)C,"['Geranylacetone', 'geranyl acetone']","['Lippia Myriocephala', 'Piper augustum']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966']",Fatty acids,Terpenoids,,Apocarotenoids,Fatty acyls,,Apocarotenoids (Ψ-),Hydrocarbons,,,False,194.318,1,0,6,4.048300000000003,17.07,0,0
558,C=C1CCC2C([C@@H]3[C@H](C)CC[C@H]13)C2(C)C,"['Allo-aromadendrene', 'Aromadendrene', 'allo-aromadendrene', 'allo-aromadendrene', 'allo-aromadendrene', 'allo-aromadendrene', 'allo-aromadendrene', 'Aromadendrene', 'Aromadendrene', 'allo-aromadendrene']","['Lippia Myriocephala', 'Piper augustum', 'Ocotea morae', 'Ocotea gomezii', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Beilschmiedia pendula', 'Ocotea austinii', 'Psidium friedrichsthalianum']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Sesquiterpenoids,,,Aromadendrane sesquiterpenoids,,,,False,204.35699999999997,0,0,0,4.270900000000004,0.0,0,0
559,C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C,"['Bicyclogermacrene', 'Bicyclogermacrene', 'bicyclogermacrene', 'bicyclogermacrene', 'bicyclogermacrene', 'Bicyclogermacrene', 'Bicyclogermacrene', 'bicyclogermacrene']","['Lippia Myriocephala', 'Lippia alba', 'Ocotea morae', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Beilschmiedia pendula', 'Siparuna thecaphora']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Sesquiterpenoids,,,Bicyclogermacrane sesquiterpenoids,Cyclogermacrane sesquiterpenoids,,,False,204.357,0,0,0,4.7252000000000045,0.0,0,0
560,CC1=C[C@@H]2[C@H](CC1)C(C)=CC[C@H]2C(C)C,"['α-Muurolene', 'α-Muurolene', 'α-Muurolene', 'α-muurolene', 'α-muurolene', 'α-muurolene', 'α-muurolene', 'α-muurolene', 'α-muurolene', 'α-Muurolene', 'α-Muurolene', 'α-Muurolene', 'α-Muurolene', 'α-muurolene']","['Lippia Myriocephala', 'Lippia alba', 'Piper augustum', 'Ocotea gomezii', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana', 'Nectandra salicina', 'Psidium friedrichsthalianum']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135', 'http://doi.org/10.1590/S0100-40422009000200028', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,,False,204.357,0,0,1,4.581100000000004,0.0,0,0
561,C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@@H]12,"['ɣ-Cadinene', 'γ-cadinene', 'ɣ-Cadinene', 'ɣ-Cadinene', 'ɣ-Cadinene']","['Lippia Myriocephala', 'Podachaenium eminens', 'Ocotea austinii', 'Manekia naranjoana', 'Nectandra salicina']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135', 'http://doi.org/10.1590/S0100-40422009000200028']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,,False,204.35699999999997,0,0,1,4.581100000000004,0.0,0,0
562,Cc1ccc2c(c1)C(C(C)C)CCC2C,['Calamenene'],['Lippia Myriocephala'],['https://doi.org/10.1080/10412905.2004.9698688'],Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,,False,202.34099999999995,0,0,1,4.6319200000000045,0.0,0,0
563,CC1=CC2C(=CC1)[C@@H](C)CCC2C(C)C,"['Cadina-1,4-diene', 'Cadina-1,4-diene', 'Cadina 1,4-diene', 'Cadina-1,4-diene']","['Lippia Myriocephala', 'Piper augustum', 'Croton jimenezii', 'Smallanthus maculatus ']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,,False,204.357,0,0,1,4.581100000000004,0.0,0,0
564,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,"['(E)-Nerolidol', '(E)-Nerolidol', '(E)-nerolidol', '(E)-nerolidol', '(E)-nerolidol', '(E)-nerolidol', '(E)-Nerolidol', '(E)-Nerolidol', 'nerolidol', '(E)-nerolidol']","['Lippia Myriocephala', 'Piper augustum', 'Ocotea morae', 'Aiouea costaricensis', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Ocotea gomezii', 'Manekia naranjoana', 'Psidium friedrichsthalianum', 'Psidium friedrichsthalianum']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1177/1934578X1100600135', 'https://doi.org/10.4172/2329-6836.1000236', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Sesquiterpenoids,Monoterpenoids,,Acyclic monoterpenoids,Farnesane sesquiterpenoids,,,False,222.372,1,1,7,4.396300000000004,20.23,0,0
565,CC1=C[C@H]2[C@H](C(C)C)CC[C@@H](C)[C@]2(O)CC1,"['Cubenol', 'Cubenol', 'cubenol']","['Lippia Myriocephala', 'Manekia naranjoana', 'Psidium friedrichsthalianum']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1177/1934578X1100600135', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,Zizaane sesquiterpenoids,,,False,222.372,1,1,1,3.7759000000000023,20.23,0,0
566,CC1=C[C@@H]2[C@@H](CC1)[C@@](C)(O)CC[C@H]2C(C)C,"['T-cadinol', 'epi-α-cadinol (T-cadinol)', 'epi-α-cadinol', 'epi-α-cadinol', 'epi-α-cadinol', 'epi-α-cadinol', 'T-cadinol', 'epi-α-cadinol', 'epi-α-cadinol']","['Lippia Myriocephala', 'Piper augustum', 'Ocotea gomezii', 'Ocotea morae', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Psidium friedrichsthalianum']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,,False,222.372,1,1,1,3.7759000000000023,20.23,0,0
567,CC1=C[C@H]2[C@H](C(C)C)CC[C@](C)(O)[C@H]2CC1,"['T-Muurolol', 'epi-α-muurolol', 'epi-α-muurolol', 'epi-α-muurolol', 'epi-α-muurolol', 'τ-muurolol', 'τ-muurolol', 'T-muurolol']","['Lippia Myriocephala', 'Ocotea gomezii', 'Ocotea morae', 'Aiouea costaricensis', 'Smallanthus maculatus ', 'Beilschmiedia pendula', 'Nectandra salicina', 'Psidium friedrichsthalianum']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2010.9700320', 'http://doi.org/10.1590/S0100-40422009000200028', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,,False,222.372,1,1,1,3.7759000000000023,20.23,0,0
568,CC(C)=CCC/C(C)=C\CC/C(C)=C\C=O,"['(Z,Z)-Farnesal']",['Lippia Myriocephala'],['https://doi.org/10.1080/10412905.2004.9698688'],Terpenoids,,,Sesquiterpenoids,,,Farnesane sesquiterpenoids,,,,False,220.356,1,0,7,4.604500000000004,17.07,0,0
569,CC(C)=CCC/C(C)=C/CC/C(C)=C\C=O,"['(Z,E)-Farnesal']",['Lippia Myriocephala'],['https://doi.org/10.1080/10412905.2004.9698688'],Terpenoids,,,Sesquiterpenoids,,,Farnesane sesquiterpenoids,,,,False,220.356,1,0,7,4.604500000000004,17.07,0,0
570,CC(C)=CCC/C(C)=C\CC/C(C)=C/C=O,"['(E,Z)-Farnesal']",['Lippia Myriocephala'],['https://doi.org/10.1080/10412905.2004.9698688'],Terpenoids,,,Sesquiterpenoids,,,Farnesane sesquiterpenoids,,,,False,220.356,1,0,7,4.604500000000004,17.07,0,0
571,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=O,"['(E,E)-Farnesal']",['Lippia Myriocephala'],['https://doi.org/10.1080/10412905.2004.9698688'],Terpenoids,,,Sesquiterpenoids,,,Farnesane sesquiterpenoids,,,,False,220.356,1,0,7,4.604500000000004,17.07,0,0
572,C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,"['Phytol', 'Phytol']","['Lippia Myriocephala', 'Croton jimenezii']","['https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2002.9699883']",Terpenoids,,,Diterpenoids,,,Phytane diterpenoids,,,,False,296.539,1,1,13,6.364100000000007,20.23,0,0
573,C=CC(C)=CC(=O)C=C(C)C,"['Myrcenone', '(Z)-ocimenone']","['Lippia alba', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2004.9698744']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,150.22099999999998,1,0,3,2.654000000000001,17.07,0,0
574,CC(C)=CCCC(C)CC=O,"['Citronellal', 'citronellal']","['Lippia alba', 'Siparuna thecaphora']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,154.253,1,0,5,2.9579000000000013,17.07,0,0
575,CC1(C)C2CCC1(C)C(O)C2,"['Borneol', 'Borneol', 'Borneol', 'Borneol', 'Borneol', 'Borneol', 'Borneol', 'borneol']","['Lippia alba', 'Piper augustum', 'Ocotea morae', 'Croton jimenezii', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana', 'Psidium friedrichsthalianum']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Monoterpenoids,,,Camphane monoterpenoids,,,,False,154.253,1,1,0,2.1935,20.23,0,0
576,CC(C)[C@H]1CC[C@H](C)C(=O)C1,"['trans-Dihydrocarvone', 'trans-dihydrocarvone']","['Lippia alba', 'Aiouea costaricensis']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700389']",Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,,,,False,154.253,1,0,1,2.6477000000000013,17.07,0,0
577,CC(C)=CCC/C(C)=C/CO,"['Geraniol', 'Geraniol', 'geraniol']","['Lippia alba', 'Croton jimenezii', 'Siparuna thecaphora']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,154.253,1,1,4,2.6714000000000016,20.23,0,0
578,CC1=CC(=O)C(=C(C)C)CC1,['Piperitenone'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,,,,,False,150.22099999999998,1,0,0,2.632000000000001,17.07,0,0
579,C=CC(=C)CC/C=C(/C)CCC=C(C)C,"['(Z)-β-Farnesene', '(Z)-β-farnesene', '(Z)-β-farnesene']","['Lippia alba', 'Ocotea morae', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2004.9698744']",Terpenoids,,,Sesquiterpenoids,,,Farnesane sesquiterpenoids,,,,False,204.357,0,0,7,5.201500000000005,0.0,0,0
580,C=C1/C=C\[C@H](C(C)C)CC/C(C)=C\CC1,['Germacrene-D'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,204.35699999999997,0,0,1,4.891300000000005,0.0,0,0
581,C=C(C)[C@@H]1C/C=C(\C)CC/C=C(\C)CC1,['Germacrene A'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,204.35699999999997,0,0,1,5.0354000000000045,0.0,0,0
582,CC(=O)OC/C=C(/C)CCC=C(C)C,['Neryl acetate'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,196.29,2,0,5,3.242200000000002,26.3,0,0
583,CC(=O)OC/C=C(\C)CCC=C(C)C,['Geranyl acetate'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,196.29,2,0,5,3.242200000000002,26.3,0,0
584,CC(C)[C@H]1C=C[C@H](C)[C@]23CC[C@](C)(O)C2[C@H]13,"['epi-Cubebol', 'epi-cubebol', 'epi-cubebol']","['Lippia alba', 'Aiouea costaricensis', 'Croton jimenezii']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2002.9699883']",Terpenoids,,,Sesquiterpenoids,,,Guaiane sesquiterpenoids,,,,False,220.356,1,1,1,3.2417000000000016,20.23,0,0
585,CC(C)[C@@H]1CC[C@@H](C)[C@@]23CC[C@](C)(O)[C@@H]2[C@@H]13,"['Cubebol', 'Cubebol', 'Cubebol', 'cubebol']","['Lippia alba', 'Ocotea morae', 'Croton jimenezii', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698744']",Terpenoids,,,Sesquiterpenoids,,,Cubebane sesquiterpenoids,,,,False,222.372,1,1,1,3.4657000000000027,20.23,0,0
586,C/C1=C/C[C@@H](C(C)(C)O)CC/C(C)=C\CC1,['Hedycaryol'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,222.37199999999996,1,1,1,4.230200000000004,20.23,0,0
587,C/C1=C\CCC(C)(O)/C=C/C(C(C)C)CC1,"['Germacrene D-4-ol', 'Germacrene D-4-ol']","['Lippia alba', 'Smallanthus maculatus ']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2004.9698740']",Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,222.372,1,1,1,4.086100000000004,20.23,0,0
588,CC(=O)CCC=C(C)C,"['6-Methyl-5-hepten-2-one', '6-Methyl-5-hepten-2-one', '2-methyl-6-heptenone', '6-methyl-5-hepten-2-one']","['Lippia alba', 'Piper augustum', 'Psidium friedrichsthalianum', 'Siparuna thecaphora']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1021/jf011456i', 'https://doi.org/10.1080/10412905.2010.9700338']",Fatty acids,Terpenoids,,Apocarotenoids,Fatty acyls,Monoterpenoids,Acyclic monoterpenoids,Apocarotenoids (Ψ-),Oxygenated hydrocarbons,,False,126.19899999999998,1,0,3,2.3218000000000005,17.07,0,0
589,CC(=O)OCCC(C)C,['isoamyl acetate'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Fatty acids,,,Fatty esters,,,Wax monoesters,,,,False,130.18699999999998,2,0,3,1.5956,26.3,0,0
590,C=C1CCC(C(=C)C)CC1,"['p-mentha-1(7),8-diene', 'p-mentha-1(7), 8-diene']","['Piper augustum', 'Beilschmiedia pendula']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700320']",Terpenoids,,,Monoterpenoids,,,Monocyclic monoterpenoids,,,,False,136.23799999999997,0,0,1,3.308900000000002,0.0,0,0
591,C=C/C(C)=C\CC=C(C)C,"['(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-Ocimene', '(Z)-β-ocimene ', '(Z)-β-ocimene']","['Piper augustum', 'Ocotea morae', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Beilschmiedia pendula', 'Ocotea austinii', 'Psidium friedrichsthalianum', 'Siparuna thecaphora']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1021/jf011456i', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,136.23799999999997,0,0,3,3.4750000000000023,0.0,0,0
592,C=C[C@]1(C)CC[C@H](C(C)(C)O)O1,"['cis-linalool oxide', 'cis-linalooloxide']","['Piper augustum', 'Psidium friedrichsthalianum']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,170.25199999999998,2,1,2,1.881,29.46,0,0
593,CC12CCC(C1)C(C)(C)C2=O,['fenchone'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Fenchane monoterpenoids,,,,False,152.237,1,0,0,2.401700000000001,17.07,0,0
594,CC12CCC(C1)C(C)(C)C2O,['fenchol'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Fenchane monoterpenoids,,,,False,154.253,1,1,0,2.1935000000000007,20.23,0,0
